Actif;Date;High;Low;Open;Close;Volume
^GSPC;19/04/2013;1555.89;1539.4;1541.61;1555.25;3569870000
^GSPC;18/04/2013;1554.38;1536.03;1552.03;1541.61;3890800000
^GSPC;17/04/2013;1574.57;1543.69;1574.57;1552.01;4250310000
^GSPC;16/04/2013;1575.35;1552.36;1552.36;1574.57;3654700000
^GSPC;15/04/2013;1588.84;1552.28;1588.84;1552.36;4660130000
^GSPC;12/04/2013;1593.3;1579.97;1593.3;1588.85;3206290000
^GSPC;11/04/2013;1597.35;1586.17;1587.73;1593.37;3393950000
^GSPC;10/04/2013;1589.07;1568.61;1568.61;1587.73;3453350000
^GSPC;09/04/2013;1573.89;1560.92;1563.11;1568.61;3252780000
^GSPC;08/04/2013;1563.07;1548.63;1553.26;1563.07;2887120000
^GSPC;05/04/2013;1559.98;1539.5;1559.98;1553.28;3515410000
^GSPC;04/04/2013;1562.6;1552.52;1553.69;1559.98;3350670000
^GSPC;03/04/2013;1571.47;1549.8;1570.25;1553.69;4060610000
^GSPC;02/04/2013;1573.66;1562.17;1562.17;1570.25;3312160000
^GSPC;01/04/2013;1570.57;1558.47;1569.18;1562.17;2753110000
^GSPC;28/03/2013;1570.28;1561.08;1562.86;1569.19;3304440000
^GSPC;27/03/2013;1564.07;1551.9;1563.75;1562.85;2914210000
^GSPC;26/03/2013;1563.95;1551.69;1551.69;1563.77;2869260000
^GSPC;25/03/2013;1564.91;1546.22;1556.89;1551.69;3178170000
^GSPC;22/03/2013;1557.74;1545.9;1545.9;1556.89;2948380000
^GSPC;21/03/2013;1558.71;1543.55;1558.71;1545.8;3243270000
^GSPC;20/03/2013;1561.56;1548.34;1548.34;1558.71;3349090000
^GSPC;19/03/2013;1557.25;1538.57;1552.1;1548.34;3796210000
^GSPC;18/03/2013;1560.7;1545.13;1560.7;1552.1;3164560000
^GSPC;15/03/2013;1563.62;1555.74;1563.21;1560.7;5175850000
^GSPC;14/03/2013;1563.32;1554.52;1554.52;1563.23;3459260000
^GSPC;13/03/2013;1556.39;1548.25;1552.48;1554.52;3073830000
^GSPC;12/03/2013;1556.77;1548.24;1556.22;1552.48;3274910000
^GSPC;11/03/2013;1556.27;1547.36;1551.15;1556.22;3091080000
^GSPC;08/03/2013;1552.48;1542.94;1544.26;1551.18;3652260000
^GSPC;07/03/2013;1545.78;1541.46;1541.46;1544.26;3634710000
^GSPC;06/03/2013;1545.25;1538.11;1539.79;1541.46;3676890000
^GSPC;05/03/2013;1543.47;1525.2;1525.2;1539.79;3610690000
^GSPC;04/03/2013;1525.27;1512.29;1518.2;1525.2;3414430000
^GSPC;01/03/2013;1519.99;1501.48;1514.68;1518.2;3695610000
^GSPC;28/02/2013;1525.34;1514.46;1515.99;1514.68;3912320000
^GSPC;27/02/2013;1520.08;1494.88;1496.94;1515.99;3551850000
^GSPC;26/02/2013;1498.99;1485.01;1487.85;1496.94;3975280000
^GSPC;25/02/2013;1525.84;1487.85;1515.6;1487.85;4011050000
^GSPC;22/02/2013;1515.64;1502.42;1502.42;1515.6;3419320000
^GSPC;21/02/2013;1511.95;1497.29;1511.95;1502.42;4274600000
^GSPC;20/02/2013;1530.94;1511.41;1530.94;1511.95;4240570000
^GSPC;19/02/2013;1530.94;1519.79;1519.79;1530.94;3748910000
^GSPC;15/02/2013;1524.24;1514.14;1521.38;1519.79;3838510000
^GSPC;14/02/2013;1523.14;1514.02;1520.33;1521.38;3759740000
^GSPC;13/02/2013;1524.69;1515.93;1519.43;1520.33;3385880000
^GSPC;12/02/2013;1522.29;1515.61;1517.01;1519.43;3414370000
^GSPC;11/02/2013;1518.31;1513.61;1517.93;1517.01;2684100000
^GSPC;08/02/2013;1518.31;1509.39;1509.39;1517.93;2986150000
^GSPC;07/02/2013;1512.9;1498.49;1512.12;1509.39;3614580000
^GSPC;06/02/2013;1512.53;1504.71;1511.29;1512.12;3611570000
^GSPC;05/02/2013;1514.96;1495.71;1495.71;1511.29;3618360000
^GSPC;04/02/2013;1513.17;1495.02;1513.17;1495.71;3390000000
^GSPC;01/02/2013;1514.41;1498.11;1498.11;1513.17;3836320000
^GSPC;31/01/2013;1504.19;1496.76;1501.96;1498.11;3999880000
^GSPC;30/01/2013;1509.94;1500.11;1507.84;1501.96;3726810000
^GSPC;29/01/2013;1509.35;1498.09;1500.18;1507.84;3949640000
^GSPC;28/01/2013;1503.23;1496.33;1502.96;1500.18;3388540000
^GSPC;25/01/2013;1503.26;1494.82;1494.82;1502.96;3476290000
^GSPC;24/01/2013;1502.27;1489.46;1494.81;1494.82;3699430000
^GSPC;23/01/2013;1496.13;1489.9;1492.56;1494.81;3552010000
^GSPC;22/01/2013;1492.56;1481.16;1485.98;1492.56;3570950000
^GSPC;18/01/2013;1485.98;1475.81;1480.95;1485.98;3795740000
^GSPC;17/01/2013;1485.16;1472.63;1472.63;1480.94;3706710000
^GSPC;16/01/2013;1473.96;1467.6;1472.33;1472.63;3384080000
^GSPC;15/01/2013;1473.31;1463.76;1470.67;1472.34;3135350000
^GSPC;14/01/2013;1472.05;1465.69;1472.05;1470.68;3003010000
^GSPC;11/01/2013;1472.75;1467.58;1472.12;1472.05;3340650000
^GSPC;10/01/2013;1472.3;1461.02;1461.02;1472.12;4081840000
^GSPC;09/01/2013;1464.73;1457.15;1457.15;1461.02;3674390000
^GSPC;08/01/2013;1461.89;1451.64;1461.89;1457.15;3601600000
^GSPC;07/01/2013;1466.47;1456.62;1466.47;1461.89;3304970000
^GSPC;04/01/2013;1467.94;1458.99;1459.37;1466.47;3424290000
^GSPC;03/01/2013;1465.47;1455.53;1462.42;1459.37;3829730000
^GSPC;02/01/2013;1462.43;1426.19;1426.19;1462.42;4202600000
^GSPC;31/12/2012;1426.74;1398.11;1402.43;1426.19;3204330000
^GSPC;28/12/2012;1418.1;1401.58;1418.1;1402.43;2426680000
^GSPC;27/12/2012;1422.8;1401.8;1419.83;1418.1;2830180000
^GSPC;26/12/2012;1429.42;1416.43;1426.66;1419.83;2285030000
^GSPC;24/12/2012;1430.15;1424.66;1430.15;1426.66;1248960000
^GSPC;21/12/2012;1443.67;1422.58;1443.67;1430.15;5229160000
^GSPC;20/12/2012;1443.7;1432.82;1435.81;1443.69;3686580000
^GSPC;19/12/2012;1447.75;1435.8;1446.79;1435.81;3869800000
^GSPC;18/12/2012;1448;1430.47;1430.47;1446.79;4302240000
^GSPC;17/12/2012;1430.67;1413.54;1413.54;1430.36;3455610000
^GSPC;14/12/2012;1419.45;1411.88;1419.45;1413.58;3210170000
^GSPC;13/12/2012;1431.36;1416;1428.48;1419.45;3349960000
^GSPC;12/12/2012;1438.59;1426.76;1427.84;1428.48;3709050000
^GSPC;11/12/2012;1434.27;1418.55;1418.55;1427.84;3650230000
^GSPC;10/12/2012;1421.64;1415.64;1418.07;1418.55;2999430000
^GSPC;07/12/2012;1420.34;1410.9;1413.95;1418.07;3125160000
^GSPC;06/12/2012;1413.95;1405.93;1409.43;1413.94;3229700000
^GSPC;05/12/2012;1415.56;1398.23;1407.05;1409.28;4253920000
^GSPC;04/12/2012;1413.14;1403.65;1409.46;1407.05;3247710000
^GSPC;03/12/2012;1423.73;1408.46;1416.34;1409.46;3074280000
^GSPC;30/11/2012;1418.86;1411.63;1415.95;1416.18;3966000000
^GSPC;29/11/2012;1419.7;1409.04;1409.96;1415.95;3356850000
^GSPC;28/11/2012;1410.31;1385.43;1398.77;1409.93;3359250000
^GSPC;27/11/2012;1409.01;1398.03;1406.29;1398.94;3323120000
^GSPC;26/11/2012;1409.15;1397.68;1409.15;1406.29;2948960000
^GSPC;23/11/2012;1409.16;1391.03;1391.03;1409.15;1504960000
^GSPC;21/11/2012;1391.25;1386.39;1387.79;1391.03;2667090000
^GSPC;20/11/2012;1389.77;1377.04;1386.82;1387.81;3207160000
^GSPC;19/11/2012;1386.89;1359.88;1359.88;1386.89;3374800000
^GSPC;16/11/2012;1362.03;1343.35;1353.36;1359.88;4045910000
^GSPC;15/11/2012;1360.62;1348.05;1355.41;1353.33;3928870000
^GSPC;14/11/2012;1380.13;1352.5;1374.64;1355.49;4109510000
^GSPC;13/11/2012;1388.81;1371.39;1380.03;1374.53;3455550000
^GSPC;12/11/2012;1384.87;1377.19;1379.86;1380.03;2567540000
^GSPC;09/11/2012;1391.39;1373.03;1377.55;1379.85;3647350000
^GSPC;08/11/2012;1401.23;1377.51;1394.53;1377.51;3779520000
^GSPC;07/11/2012;1428.27;1388.14;1428.27;1394.53;4356490000
^GSPC;06/11/2012;1433.38;1417.26;1417.26;1428.39;3306970000
^GSPC;05/11/2012;1419.9;1408.13;1414.02;1417.26;2921040000
^GSPC;02/11/2012;1434.27;1412.91;1427.59;1414.2;3732480000
^GSPC;01/11/2012;1428.35;1412.2;1412.2;1427.59;3929890000
^GSPC;31/10/2012;1418.76;1405.95;1410.99;1412.16;3577110000
^GSPC;26/10/2012;1417.09;1403.28;1412.97;1411.94;3284910000
^GSPC;25/10/2012;1421.12;1405.14;1409.74;1412.97;3512640000
^GSPC;24/10/2012;1420.04;1407.1;1413.2;1408.75;3385970000
^GSPC;23/10/2012;1433.74;1407.56;1433.74;1413.11;3587670000
^GSPC;22/10/2012;1435.46;1422.06;1433.21;1433.82;3216220000
^GSPC;19/10/2012;1457.34;1429.85;1457.34;1433.19;3875170000
^GSPC;18/10/2012;1464.02;1452.63;1460.94;1457.34;3880030000
^GSPC;17/10/2012;1462.2;1453.35;1454.22;1460.91;3655320000
^GSPC;16/10/2012;1455.51;1440.31;1440.31;1454.92;3568770000
^GSPC;15/10/2012;1441.31;1427.24;1428.75;1440.13;3483810000
^GSPC;12/10/2012;1438.43;1425.53;1432.84;1428.59;3134750000
^GSPC;11/10/2012;1443.9;1432.82;1432.82;1432.84;3672540000
^GSPC;10/10/2012;1442.52;1430.64;1441.48;1432.56;3225060000
^GSPC;09/10/2012;1455.9;1441.18;1455.9;1441.48;3216320000
^GSPC;08/10/2012;1460.93;1453.1;1460.93;1455.88;2328720000
^GSPC;05/10/2012;1470.96;1456.89;1461.4;1460.93;3172940000
^GSPC;04/10/2012;1463.14;1451.08;1451.08;1461.4;3615860000
^GSPC;03/10/2012;1454.3;1441.99;1446.05;1450.99;3531640000
^GSPC;02/10/2012;1451.52;1439.01;1444.99;1445.75;3321790000
^GSPC;01/10/2012;1457.14;1440.9;1440.9;1444.49;3505080000
^GSPC;28/09/2012;1447.13;1435.6;1447.13;1440.67;3509230000
^GSPC;27/09/2012;1450.2;1433.36;1433.36;1447.15;3150330000
^GSPC;26/09/2012;1441.6;1430.53;1441.6;1433.32;3565380000
^GSPC;25/09/2012;1463.24;1441.59;1456.94;1441.59;3739900000
^GSPC;24/09/2012;1460.72;1452.06;1459.76;1456.89;3008920000
^GSPC;21/09/2012;1467.07;1459.51;1460.34;1460.15;4833870000
^GSPC;20/09/2012;1461.23;1449.98;1461.05;1460.26;3382520000
^GSPC;19/09/2012;1465.15;1457.88;1459.5;1461.05;3451360000
^GSPC;18/09/2012;1461.47;1456.13;1461.19;1459.32;3377390000
^GSPC;17/09/2012;1465.63;1457.55;1465.42;1461.19;3482430000
^GSPC;14/09/2012;1474.51;1460.07;1460.07;1465.77;5041990000
^GSPC;13/09/2012;1463.76;1435.34;1436.56;1459.99;4606550000
^GSPC;12/09/2012;1439.15;1432.99;1433.56;1436.56;3641200000
^GSPC;11/09/2012;1437.76;1429.13;1429.13;1433.56;3509630000
^GSPC;10/09/2012;1438.74;1428.98;1437.92;1429.08;3223670000
^GSPC;07/09/2012;1437.92;1431.45;1432.12;1437.92;3717620000
^GSPC;06/09/2012;1432.12;1403.74;1403.74;1432.12;3952870000
^GSPC;05/09/2012;1408.81;1401.25;1404.94;1403.44;3389110000
^GSPC;04/09/2012;1409.31;1396.56;1406.54;1404.94;3200310000
^GSPC;31/08/2012;1413.09;1398.96;1400.07;1406.58;2938250000
^GSPC;30/08/2012;1410.08;1397.01;1410.08;1399.48;2530280000
^GSPC;29/08/2012;1413.95;1406.57;1409.32;1410.49;2571220000
^GSPC;28/08/2012;1413.63;1405.59;1410.44;1409.3;2629090000
^GSPC;27/08/2012;1416.17;1409.11;1411.13;1410.44;2472500000
^GSPC;24/08/2012;1413.46;1398.04;1401.99;1411.13;2598790000
^GSPC;23/08/2012;1413.49;1400.5;1413.49;1402.08;3008240000
^GSPC;22/08/2012;1416.12;1406.78;1413.09;1413.49;3062690000
^GSPC;21/08/2012;1426.68;1410.86;1418.13;1413.17;3282950000
^GSPC;20/08/2012;1418.13;1412.12;1417.85;1418.13;2766320000
^GSPC;17/08/2012;1418.71;1414.67;1415.84;1418.16;2922990000
^GSPC;16/08/2012;1417.44;1404.15;1405.57;1415.51;3114100000
^GSPC;15/08/2012;1407.73;1401.83;1403.89;1405.53;2655750000
^GSPC;14/08/2012;1410.03;1400.6;1404.36;1403.93;2930900000
^GSPC;13/08/2012;1405.87;1397.32;1405.87;1404.11;2499990000
^GSPC;10/08/2012;1405.98;1395.62;1402.58;1405.87;2767980000
^GSPC;09/08/2012;1405.95;1398.8;1402.26;1402.8;3119610000
^GSPC;08/08/2012;1404.14;1396.13;1401.23;1402.22;3221790000
^GSPC;07/08/2012;1407.14;1394.46;1394.46;1401.35;3682490000
^GSPC;06/08/2012;1399.63;1391.04;1391.04;1394.23;3122050000
^GSPC;03/08/2012;1394.16;1365.45;1365.45;1390.99;3751170000
^GSPC;02/08/2012;1375.13;1354.65;1375.13;1365;4193740000
^GSPC;01/08/2012;1385.03;1373.35;1379.32;1375.32;4440920000
^GSPC;31/07/2012;1387.16;1379.17;1385.27;1379.32;3821570000
^GSPC;30/07/2012;1391.74;1381.37;1385.94;1385.3;3212060000
^GSPC;27/07/2012;1389.19;1360.05;1360.05;1385.97;4399010000
^GSPC;26/07/2012;1363.13;1338.17;1338.17;1360.02;4429300000
^GSPC;25/07/2012;1343.98;1331.5;1338.35;1337.89;3719170000
^GSPC;24/07/2012;1351.53;1329.24;1350.52;1338.31;3891290000
^GSPC;23/07/2012;1362.34;1337.56;1362.34;1350.52;3717180000
^GSPC;20/07/2012;1376.51;1362.19;1376.51;1362.66;3925020000
^GSPC;19/07/2012;1380.39;1371.21;1373.01;1376.51;4043360000
^GSPC;18/07/2012;1375.26;1358.96;1363.58;1372.78;3642630000
^GSPC;17/07/2012;1365.36;1345.07;1353.68;1363.67;3566680000
^GSPC;16/07/2012;1357.26;1348.51;1356.5;1353.64;2862720000
^GSPC;13/07/2012;1357.7;1334.81;1334.81;1356.78;3212930000
^GSPC;12/07/2012;1341.29;1325.41;1341.29;1334.76;3654440000
^GSPC;11/07/2012;1345;1333.25;1341.4;1341.45;3426290000
^GSPC;10/07/2012;1361.54;1336.27;1352.96;1341.47;3470600000
^GSPC;09/07/2012;1354.87;1346.65;1354.66;1352.46;2904860000
^GSPC;06/07/2012;1367.09;1348.03;1367.09;1354.68;2745140000
^GSPC;05/07/2012;1373.85;1363.02;1373.72;1367.58;3041520000
^GSPC;03/07/2012;1374.81;1363.53;1365.75;1374.02;2116390000
^GSPC;02/07/2012;1366.35;1355.7;1362.33;1365.51;3301650000
^GSPC;29/06/2012;1362.17;1330.12;1330.12;1362.16;4590480000
^GSPC;28/06/2012;1331.52;1313.29;1331.52;1329.04;3969370000
^GSPC;27/06/2012;1334.4;1320.71;1320.71;1331.85;3286910000
^GSPC;26/06/2012;1324.24;1310.3;1314.09;1319.99;3412940000
^GSPC;25/06/2012;1334.9;1309.27;1334.9;1313.72;3501820000
^GSPC;22/06/2012;1337.82;1325.92;1325.92;1335.02;5271490000
^GSPC;21/06/2012;1358.27;1324.41;1355.43;1325.51;4094470000
^GSPC;20/06/2012;1361.57;1346.45;1358.04;1355.69;3695700000
^GSPC;19/06/2012;1363.46;1344.83;1344.83;1357.98;3815350000
^GSPC;18/06/2012;1348.22;1334.46;1342.42;1344.78;3259430000
^GSPC;15/06/2012;1343.32;1329.19;1329.19;1342.84;4401570000
^GSPC;14/06/2012;1333.68;1314.14;1314.88;1329.1;3687720000
^GSPC;13/06/2012;1327.28;1310.51;1324.02;1314.88;3506510000
^GSPC;12/06/2012;1324.31;1306.62;1309.4;1324.18;3442920000
^GSPC;11/06/2012;1335.52;1307.73;1325.72;1308.93;3537530000
^GSPC;08/06/2012;1325.81;1307.77;1314.99;1325.66;3497190000
^GSPC;07/06/2012;1329.05;1312.68;1316.15;1314.99;4258140000
^GSPC;06/06/2012;1315.13;1285.61;1285.61;1315.13;4268360000
^GSPC;05/06/2012;1287.62;1274.16;1277.82;1285.5;3403230000
^GSPC;04/06/2012;1282.55;1266.74;1278.29;1278.18;4011960000
^GSPC;01/06/2012;1309.87;1277.25;1309.87;1278.04;4669350000
^GSPC;31/05/2012;1319.74;1298.9;1313.09;1310.33;4557620000
^GSPC;30/05/2012;1331.25;1310.76;1331.25;1313.32;3534290000
^GSPC;29/05/2012;1334.93;1318.9;1318.9;1332.42;3441640000
^GSPC;25/05/2012;1324.2;1314.23;1320.81;1317.82;2872660000
^GSPC;24/05/2012;1324.14;1310.5;1318.72;1320.68;3937670000
^GSPC;23/05/2012;1320.71;1296.53;1316.02;1318.86;4108330000
^GSPC;22/05/2012;1328.49;1310.04;1316.09;1316.63;4123680000
^GSPC;21/05/2012;1316.39;1295.73;1295.73;1315.99;3786750000
^GSPC;18/05/2012;1312.24;1291.98;1305.05;1295.22;4512470000
^GSPC;17/05/2012;1326.36;1304.86;1324.82;1304.86;4664280000
^GSPC;16/05/2012;1341.78;1324.79;1330.78;1324.8;4280420000
^GSPC;15/05/2012;1344.94;1328.41;1338.36;1330.66;4114040000
^GSPC;14/05/2012;1351.93;1336.61;1351.93;1338.35;3688120000
^GSPC;11/05/2012;1365.66;1348.89;1358.11;1353.39;3869070000
^GSPC;10/05/2012;1365.88;1354.58;1354.58;1357.99;3727990000
^GSPC;09/05/2012;1363.73;1343.13;1363.2;1354.58;4288540000
^GSPC;08/05/2012;1369.16;1347.75;1369.16;1363.72;4261670000
^GSPC;07/05/2012;1373.91;1363.94;1368.79;1369.58;3559390000
^GSPC;04/05/2012;1391.51;1367.96;1391.51;1369.1;3975140000
^GSPC;03/05/2012;1403.07;1388.71;1402.32;1391.57;4004910000
^GSPC;02/05/2012;1405.5;1393.92;1405.5;1402.31;3803860000
^GSPC;01/05/2012;1415.32;1395.73;1397.86;1405.82;3807950000
^GSPC;30/04/2012;1403.26;1394;1403.26;1397.91;3574010000
^GSPC;27/04/2012;1406.64;1397.31;1400.19;1403.36;3645830000
^GSPC;26/04/2012;1402.09;1387.28;1390.64;1399.98;4034700000
^GSPC;25/04/2012;1391.37;1372.11;1372.11;1390.69;3998430000
^GSPC;24/04/2012;1375.57;1366.82;1366.97;1371.97;3617100000
^GSPC;23/04/2012;1378.53;1358.79;1378.53;1366.94;3654860000
^GSPC;20/04/2012;1387.4;1376.96;1376.96;1378.53;3833320000
^GSPC;19/04/2012;1390.46;1370.3;1385.08;1376.92;4180020000
^GSPC;18/04/2012;1390.78;1383.29;1390.78;1385.14;3463140000
^GSPC;17/04/2012;1392.76;1369.57;1369.57;1390.78;3456200000
^GSPC;16/04/2012;1379.66;1365.38;1370.27;1369.57;3574780000
^GSPC;13/04/2012;1387.61;1369.85;1387.61;1370.26;3631160000
^GSPC;12/04/2012;1388.13;1368.77;1368.77;1387.57;3618280000
^GSPC;11/04/2012;1374.71;1358.98;1358.98;1368.71;3743040000
^GSPC;10/04/2012;1383.01;1357.38;1382.18;1358.59;4631730000
^GSPC;09/04/2012;1397.45;1378.24;1397.45;1382.2;3468980000
^GSPC;05/04/2012;1401.6;1392.92;1398.79;1398.08;3303740000
^GSPC;04/04/2012;1413.09;1394.09;1413.09;1398.96;3938290000
^GSPC;03/04/2012;1419;1404.62;1418.98;1413.38;3822090000
^GSPC;02/04/2012;1422.38;1404.46;1408.47;1419.04;3572010000
^GSPC;30/03/2012;1410.89;1401.42;1403.31;1408.47;3676890000
^GSPC;29/03/2012;1405.39;1391.56;1405.39;1403.28;3832000000
^GSPC;28/03/2012;1413.65;1397.2;1412.52;1405.54;3892800000
^GSPC;27/03/2012;1419.15;1411.95;1416.55;1412.52;3513640000
^GSPC;26/03/2012;1416.58;1397.11;1397.11;1416.51;3576950000
^GSPC;23/03/2012;1399.18;1386.87;1392.78;1397.11;3472950000
^GSPC;22/03/2012;1402.89;1388.73;1402.89;1392.78;3740590000
^GSPC;21/03/2012;1407.75;1400.64;1405.52;1402.89;3573590000
^GSPC;20/03/2012;1409.59;1397.68;1409.59;1405.52;3695280000
^GSPC;19/03/2012;1414;1402.43;1404.17;1409.75;3932570000
^GSPC;16/03/2012;1405.88;1401.47;1402.55;1404.17;5163950000
^GSPC;15/03/2012;1402.63;1392.78;1394.17;1402.6;4271650000
^GSPC;14/03/2012;1399.42;1389.97;1395.95;1394.28;4502280000
^GSPC;13/03/2012;1396.13;1371.92;1371.92;1395.95;4386470000
^GSPC;12/03/2012;1373.04;1366.69;1370.78;1371.09;3081870000
^GSPC;09/03/2012;1374.76;1365.97;1365.97;1370.87;3639470000
^GSPC;08/03/2012;1368.72;1352.65;1352.65;1365.91;3543060000
^GSPC;07/03/2012;1354.85;1343.39;1343.39;1352.63;3580380000
^GSPC;06/03/2012;1363.63;1340.03;1363.63;1343.36;4191060000
^GSPC;05/03/2012;1369.59;1359.13;1369.59;1364.33;3429480000
^GSPC;02/03/2012;1374.53;1366.42;1374.09;1369.63;3283490000
^GSPC;01/03/2012;1376.17;1365.9;1365.9;1374.09;3919240000
^GSPC;29/02/2012;1378.04;1363.81;1372.2;1365.68;4482370000
^GSPC;28/02/2012;1373.09;1365.97;1367.56;1372.18;3579120000
^GSPC;27/02/2012;1371.94;1354.92;1365.2;1367.59;3648890000
^GSPC;24/02/2012;1368.92;1363.46;1363.46;1365.74;3505360000
^GSPC;23/02/2012;1364.24;1352.28;1357.53;1363.46;3786450000
^GSPC;22/02/2012;1362.7;1355.53;1362.11;1357.66;3633710000
^GSPC;21/02/2012;1367.76;1358.11;1361.22;1362.21;3795200000
^GSPC;17/02/2012;1363.4;1357.24;1358.06;1361.23;3717640000
^GSPC;16/02/2012;1359.02;1341.22;1342.61;1358.04;4108880000
^GSPC;15/02/2012;1355.87;1340.8;1350.52;1343.23;4080340000
^GSPC;14/02/2012;1351.3;1340.83;1351.3;1350.5;3889520000
^GSPC;13/02/2012;1353.35;1343.06;1343.06;1351.77;3618040000
^GSPC;10/02/2012;1351.21;1337.35;1351.21;1342.64;3877580000
^GSPC;09/02/2012;1354.32;1344.63;1349.97;1351.95;4209890000
^GSPC;08/02/2012;1351;1341.95;1347.04;1349.96;4096730000
^GSPC;07/02/2012;1349.24;1335.92;1344.33;1347.05;3742460000
^GSPC;06/02/2012;1344.36;1337.52;1344.32;1344.33;3379700000
^GSPC;03/02/2012;1345.34;1326.21;1326.21;1344.9;4608550000
^GSPC;02/02/2012;1329.19;1321.57;1324.24;1325.54;4120920000
^GSPC;01/02/2012;1330.52;1312.45;1312.45;1324.09;4504360000
^GSPC;31/01/2012;1321.41;1306.69;1313.53;1312.41;4235550000
^GSPC;30/01/2012;1316.16;1300.49;1316.16;1313.01;3659010000
^GSPC;27/01/2012;1320.06;1311.72;1318.25;1316.33;4007380000
^GSPC;26/01/2012;1333.47;1313.6;1326.28;1318.43;4522070000
^GSPC;25/01/2012;1328.3;1307.65;1314.4;1326.06;4410910000
^GSPC;24/01/2012;1315.96;1306.06;1315.96;1314.65;3693560000
^GSPC;23/01/2012;1322.28;1309.89;1315.29;1316;3770910000
^GSPC;20/01/2012;1315.38;1309.17;1314.49;1315.38;3912620000
^GSPC;19/01/2012;1315.49;1308.07;1308.07;1314.5;4465890000
^GSPC;18/01/2012;1308.11;1290.99;1293.65;1308.04;4096160000
^GSPC;17/01/2012;1303;1290.22;1290.22;1293.67;4010490000
^GSPC;13/01/2012;1294.82;1277.58;1294.82;1289.09;3692370000
^GSPC;12/01/2012;1296.82;1285.77;1292.48;1295.5;4019890000
^GSPC;11/01/2012;1293.8;1285.41;1292.02;1292.48;3968120000
^GSPC;10/01/2012;1296.46;1280.77;1280.77;1292.08;4221960000
^GSPC;09/01/2012;1281.99;1274.55;1277.83;1280.7;3371600000
^GSPC;06/01/2012;1281.84;1273.34;1280.93;1277.81;3656830000
^GSPC;05/01/2012;1283.05;1265.26;1277.3;1281.06;4315950000
^GSPC;04/01/2012;1278.73;1268.1;1277.03;1277.3;3592580000
^GSPC;03/01/2012;1284.62;1258.86;1258.86;1277.06;3943710000
^GSPC;30/12/2011;1264.12;1257.46;1262.82;1257.6;2271850000
^GSPC;29/12/2011;1263.54;1249.75;1249.75;1263.02;2278130000
^GSPC;28/12/2011;1265.85;1248.64;1265.38;1249.64;2349980000
^GSPC;27/12/2011;1269.37;1262.3;1265.02;1265.43;2130590000
^GSPC;23/12/2011;1265.42;1254;1254;1265.33;2233830000
^GSPC;22/12/2011;1255.22;1243.72;1243.72;1254;3492250000
^GSPC;21/12/2011;1245.09;1229.51;1241.25;1243.72;2959020000
^GSPC;20/12/2011;1242.82;1205.72;1205.72;1241.3;4055590000
^GSPC;19/12/2011;1224.57;1202.37;1219.74;1205.35;3659820000
^GSPC;16/12/2011;1231.04;1215.2;1216.09;1219.66;5345800000
^GSPC;15/12/2011;1225.6;1212.12;1212.12;1215.75;3810340000
^GSPC;14/12/2011;1225.73;1209.47;1225.73;1211.82;4298290000
^GSPC;13/12/2011;1249.86;1219.43;1236.83;1225.73;4121570000
^GSPC;12/12/2011;1255.05;1227.25;1255.05;1236.47;3600570000
^GSPC;09/12/2011;1258.25;1234.48;1234.48;1255.19;3830610000
^GSPC;08/12/2011;1260.87;1231.47;1260.87;1234.35;4298370000
^GSPC;07/12/2011;1267.06;1244.8;1258.14;1261.01;4160540000
^GSPC;06/12/2011;1266.03;1253.03;1257.19;1258.47;3734230000
^GSPC;05/12/2011;1266.73;1244.33;1244.33;1257.08;4148060000
^GSPC;02/12/2011;1260.08;1243.35;1246.03;1244.28;4144310000
^GSPC;01/12/2011;1251.09;1239.73;1246.91;1244.58;3818680000
^GSPC;30/11/2011;1247.11;1196.72;1196.72;1246.96;5801910000
^GSPC;29/11/2011;1203.67;1191.8;1192.56;1195.19;3992650000
^GSPC;28/11/2011;1197.35;1158.67;1158.67;1192.55;3920750000
^GSPC;25/11/2011;1172.66;1158.66;1161.41;1158.67;1664200000
^GSPC;23/11/2011;1187.48;1161.79;1187.48;1161.79;3798940000
^GSPC;22/11/2011;1196.81;1181.65;1192.98;1188.04;3911710000
^GSPC;21/11/2011;1215.62;1183.16;1215.62;1192.98;4050070000
^GSPC;18/11/2011;1223.51;1211.36;1216.19;1215.65;3827610000
^GSPC;17/11/2011;1237.73;1209.43;1236.56;1216.13;4596450000
^GSPC;16/11/2011;1259.61;1235.67;1257.81;1236.91;4085010000
^GSPC;15/11/2011;1264.25;1244.34;1251.7;1257.81;3599300000
^GSPC;14/11/2011;1263.85;1246.68;1263.85;1251.78;3219680000
^GSPC;11/11/2011;1266.98;1240.12;1240.12;1263.85;3357850000
^GSPC;10/11/2011;1246.22;1227.7;1229.59;1239.7;4002760000
^GSPC;09/11/2011;1275.18;1226.64;1275.18;1229.1;4659740000
^GSPC;08/11/2011;1277.55;1254.99;1261.12;1275.92;3908490000
^GSPC;07/11/2011;1261.7;1240.75;1253.21;1261.12;3429740000
^GSPC;04/11/2011;1260.82;1238.92;1260.82;1253.23;3830650000
^GSPC;03/11/2011;1263.21;1234.81;1238.25;1261.15;4849140000
^GSPC;02/11/2011;1242.48;1219.62;1219.62;1237.9;4110530000
^GSPC;01/11/2011;1251;1215.42;1251;1218.28;5645540000
^GSPC;31/10/2011;1284.96;1253.16;1284.96;1253.3;4310210000
